Date,ACN,IBM,FI,INFY,FIS,CTSH,IT,CDW,WIT,GIB,BR,LDOS,EPAM,JKHY,CACI,PSN,GLOB,SAIC,G,EXLS,CLVT,KD,ASGN,AUR,CNXC,DXC,NABL,WNS,VYX,PRFT,XRX,GDS,FORTY,TASK,GDYN,TWKS,CNDT,HCKT,MGIC,VNET,DMRC,CTLP,BBAI,UIS,TTEC,IBEX,INOD,NOTE,III,CSPI,JFU,DTST,BTCM,CLPS,WYY,WAVD
2010-01-19,33.49881362915039,77.74693298339844,12.164999961853027,5.28902530670166,19.43033218383789,22.026844024658203,22.139999389648438,,5.571233749389648,14.109999656677246,16.807558059692383,24.22995376586914,,19.584850311279297,49.34000015258789,,,,12.26927661895752,3.746000051498413,,,7.25,,,17.4460506439209,,15.069999694824219,7.67484712600708,9.390000343322754,14.547697067260742,,8.594149589538574,,,,,2.068077325820923,1.250394582748413,,14.886469841003418,1.7100000381469727,,35.7400016784668,16.295902252197266,,5.659999847412109,,2.8777666091918945,0.7474426627159119,,,,,7.199999809265137,2.0
2010-01-20,33.31504440307617,75.4923095703125,11.9975004196167,5.160686016082764,19.3029727935791,21.502504348754883,21.700000762939453,,5.472817897796631,13.84000015258789,16.711305618286133,23.951017379760742,,19.29340362548828,48.81999969482422,,,,12.07362174987793,3.7100000381469727,,,7.0,,,17.286916732788086,,15.050000190734863,7.619631767272949,9.220000267028809,14.33802604675293,,8.488482475280762,,,,,2.0523505210876465,1.2793056964874268,,14.982449531555176,1.7200000286102295,,35.08000183105469,15.864876747131348,,5.429999828338623,,2.9131851196289062,0.7474426627159119,,,,,6.800000190734863,2.0
2010-01-21,32.99345397949219,74.76782989501953,11.675000190734863,5.04771089553833,19.37461280822754,21.338363647460938,21.399999618530273,,5.460817813873291,13.760000228881836,16.45956039428711,23.710121154785156,,19.06024742126465,48.189998626708984,,,,11.82089900970459,3.640000104904175,,,7.0,,,16.82789421081543,,15.050000190734863,7.662577152252197,9.180000305175781,14.96702766418457,,8.523706436157227,,,,,2.036623477935791,1.3082163333892822,,14.742500305175781,1.75,,33.81999969482422,15.541611671447754,,5.289999961853027,,2.8777666091918945,0.7474426627159119,,,,,6.800000190734863,2.0
2010-01-22,32.296695709228516,72.7392349243164,11.449999809265137,4.890450477600098,19.072128295898438,20.595165252685547,20.979999542236328,,5.21597957611084,13.949999809265137,16.392919540405273,23.342418670654297,,18.685543060302734,47.40999984741211,,,,11.3806734085083,3.578000068664551,,,6.980000019073486,,,16.2893009185791,,15.050000190734863,7.404908180236816,9.279999732971191,14.467057228088379,,8.453262329101562,,,,,1.9894434213638306,1.170889973640442,,14.876871109008789,1.7000000476837158,,33.40999984741211,15.201767921447754,,5.300000190734863,,2.8512022495269775,0.7455163598060608,,,,,6.699999809265137,2.0
2010-01-25,32.06698226928711,73.09858703613281,11.520000457763672,4.925698280334473,19.159687042236328,20.645322799682617,21.260000228881836,,5.2495856285095215,14.079999923706055,16.34109878540039,23.608678817749023,,18.635589599609375,47.400001525878906,,,,11.421435356140137,3.559999942779541,,,6.980000019073486,,,16.28012466430664,,15.0,7.509202003479004,9.569999694824219,14.33802604675293,,8.248973846435547,,,,,1.9973070621490479,1.163662075996399,,15.030439376831055,1.7000000476837158,,32.45000076293945,15.574771881103516,,5.269999980926514,,2.930894374847412,0.7281787991523743,,,,,6.599999904632568,2.0
2010-01-26,32.0286979675293,72.88414764404297,11.382499694824219,4.885931968688965,19.11193084716797,20.77754783630371,21.280000686645508,,5.155972003936768,13.880000114440918,16.23743438720703,23.266342163085938,,18.46072769165039,47.61000061035156,,,,11.494806289672852,3.5280001163482666,,,6.900000095367432,,,16.139354705810547,,15.300000190734863,7.4662580490112305,9.8100004196167,14.289639472961426,,7.9742431640625,,,,,1.973715901374817,1.2359392642974854,,14.905665397644043,1.6699999570846558,,31.610000610351562,15.458724975585938,,5.28000020980835,,2.8954761028289795,0.7204731106758118,,,,,6.5,2.0
2010-01-27,32.105262756347656,73.22027587890625,11.5024995803833,4.919372081756592,19.27908706665039,21.01464080810547,21.459999084472656,,4.999948501586914,13.890000343322754,16.34849739074707,23.164907455444336,,18.535661697387695,48.52000045776367,,,,11.584482192993164,3.562000036239624,,,7.130000114440918,,,16.04448699951172,,15.220000267028809,7.558281898498535,10.010000228881836,14.33802604675293,,7.833354473114014,,,,,2.0208969116210938,1.2142562866210938,,15.155214309692383,1.6399999856948853,,30.90999984741211,15.790283203125,,5.21999979019165,,3.0017316341400146,0.7089148163795471,,,,,6.5,2.0
2010-01-28,31.615232467651367,71.72493743896484,11.354999542236328,4.730477809906006,18.90497398376465,20.31704330444336,21.450000762939453,,4.887132167816162,13.619999885559082,16.289260864257812,23.190271377563477,,18.194255828857422,47.880001068115234,,,,11.527416229248047,3.563999891281128,,,6.929999828338623,,,15.955745697021484,,15.100000381469727,7.337422847747803,9.970000267028809,14.225136756896973,,7.889709949493408,,,,,1.950125813484192,1.1925729513168335,,15.279984474182129,1.5800000429153442,,29.649999618530273,15.856588363647461,,5.150000095367432,,3.063714027404785,0.733957827091217,,,,,6.5,1.7000000476837158
2010-01-29,31.385522842407227,70.93669891357422,11.260000228881836,4.691615104675293,18.75373649597168,19.90668487548828,21.399999618530273,,4.726305961608887,13.140000343322754,16.08194923400879,23.240982055664062,,18.285856246948242,47.970001220703125,,,,11.307300567626953,3.630000114440918,,,6.980000019073486,,,15.698685646057129,,15.369999885559082,7.343557834625244,9.75,14.063849449157715,,7.671334743499756,,,,,1.82431161403656,1.156434178352356,,15.299182891845703,1.5499999523162842,,28.889999389648438,15.781991958618164,,5.159999847412109,,3.2142438888549805,0.7185466885566711,,,,,6.699999809265137,1.7000000476837158
2010-02-01,31.538654327392578,72.25818634033203,11.449999809265137,4.777475833892822,18.912933349609375,20.376314163208008,21.389999389648438,,5.038354873657227,13.40999984741211,16.18560218811035,23.58332061767578,,18.735504150390625,48.0099983215332,,,,11.959489822387695,3.619999885559082,,,7.010000228881836,,,16.0689697265625,,15.449999809265137,7.441718101501465,9.899999618530273,14.467057228088379,,7.727688312530518,,,,,2.08380389213562,1.156434178352356,,15.068830490112305,1.649999976158142,,30.540000915527344,15.815142631530762,,5.070000171661377,,3.293935537338257,0.7108410000801086,,,,,6.900000095367432,1.600000023841858
2010-02-02,31.867902755737305,72.75663757324219,11.600000381469727,4.796454906463623,19.064165115356445,20.595165252685547,21.200000762939453,,4.961543083190918,13.869999885559082,16.28185272216797,23.634042739868164,,18.95199966430664,47.099998474121094,,,,12.106231689453125,3.6619999408721924,,,7.010000228881836,,,16.237281799316406,,15.15999984741211,7.711656093597412,9.979999542236328,14.725105285644531,,7.776999473571777,,,,,2.0444867610931396,1.264850378036499,,15.26078987121582,1.649999976158142,,30.389999389648438,15.840014457702637,,5.110000133514404,,3.0814239978790283,0.7050617933273315,,,,,7.300000190734863,1.600000023841858
2010-02-03,31.852584838867188,72.83198547363281,11.7475004196167,4.8082051277160645,19.09601402282715,20.595165252685547,20.989999771118164,,5.016750335693359,13.819999694824219,16.267047882080078,23.49456787109375,,18.827104568481445,47.369998931884766,,,,12.212213516235352,3.694000005722046,,,6.989999771118164,,,16.179140090942383,,15.260000228881836,7.582821846008301,9.890000343322754,14.499306678771973,,7.84039831161499,,,,,2.060214042663574,1.3082163333892822,,15.2319974899292,1.659999966621399,,31.280000686645508,15.99749755859375,,4.960000038146973,,2.984022378921509,0.7223996520042419,,,,,7.199999809265137,1.600000023841858
2010-02-04,31.094558715820312,71.29022979736328,11.425000190734863,4.5813517570495605,18.737812042236328,19.660472869873047,20.469999313354492,,4.747910976409912,13.529999732971191,16.318880081176758,23.431177139282227,,18.360797882080078,46.41999816894531,,,,11.943185806274414,3.680000066757202,,,6.78000020980835,,,15.695630073547363,,15.130000114440918,7.865030765533447,9.739999771118164,13.950948715209961,,7.650201797485352,,,,,1.9658533334732056,1.264850378036499,,15.059233665466309,1.5399999618530273,,34.0,15.375836372375488,,4.760000228881836,,2.9043304920196533,0.7204731106758118,,,,,6.900000095367432,1.600000023841858
2010-02-05,31.040966033935547,71.59162902832031,11.432499885559082,4.603042125701904,18.339805603027344,19.90668487548828,20.790000915527344,,4.695101737976074,13.539999961853027,15.919049263000488,23.684757232666016,,18.110994338989258,47.06999969482422,,,,11.804594993591309,3.7279999256134033,,,6.650000095367432,,,15.717048645019531,,14.949999809265137,7.963190078735352,10.039999961853027,13.660639762878418,,7.685422897338867,,,,,1.9973070621490479,1.221483826637268,,14.771293640136719,1.5499999523162842,,34.25,14.89508056640625,,4.849999904632568,,3.0282962322235107,0.6935033202171326,,,,,7.199999809265137,1.899999976158142
